review_id,order_id,product_id,rating,review_text,review_time,duygu,guven,yildiz,compound
5455,17303,462,4,Good value for money!,2020-05-29,positive,0.822,5,0.68
5456,17303,907,3,Okay overall.,2020-04-24,neutral,0.641,3,0.2263
5457,17303,896,5,"Excellent product, highly recommend!",2025-05-14,positive,0.861,5,0.7773
5458,17305,60,3,Okay overall.,2022-07-22,neutral,0.641,3,0.2263
5459,17305,891,5,"Excellent product, highly recommend!",2025-02-26,positive,0.861,5,0.7773
5460,17305,216,5,"Excellent product, highly recommend!",2024-12-11,positive,0.861,5,0.7773
5461,17307,1131,3,Okay overall.,2022-09-20,neutral,0.641,3,0.2263
5462,17309,160,3,Okay overall.,2024-11-01,neutral,0.641,3,0.2263
5463,17309,725,5,"Excellent product, highly recommend!",2025-01-13,positive,0.861,5,0.7773
5464,17309,715,5,"Excellent product, highly recommend!",2020-01-04,positive,0.861,5,0.7773
5465,17313,1016,3,Okay overall.,2020-06-24,neutral,0.641,3,0.2263
5466,17316,353,4,Good value for money!,2022-09-29,positive,0.822,5,0.68
5467,17318,415,5,"Excellent product, highly recommend!",2022-01-17,positive,0.861,5,0.7773
5468,17318,883,5,"Excellent product, highly recommend!",2021-12-31,positive,0.861,5,0.7773
5469,17319,483,5,"Excellent product, highly recommend!",2022-12-11,positive,0.861,5,0.7773
5470,17321,1039,4,Good value for money!,2020-12-01,positive,0.822,5,0.68
5471,17324,91,5,"Excellent product, highly recommend!",2024-06-11,positive,0.861,5,0.7773
5472,17327,831,4,Good value for money!,2021-03-16,positive,0.822,5,0.68
5473,17327,740,4,Good value for money!,2022-07-19,positive,0.822,5,0.68
5474,17327,147,2,Not great quality.,2020-06-06,negative,0.754,1,-0.5096
5475,17328,1053,4,Good value for money!,2023-01-06,positive,0.822,5,0.68
5476,17329,240,5,"Excellent product, highly recommend!",2022-08-10,positive,0.861,5,0.7773
5477,17330,905,4,Good value for money!,2025-08-30,positive,0.822,5,0.68
5478,17334,248,2,Not great quality.,2022-12-28,negative,0.754,1,-0.5096
5479,17334,914,5,"Excellent product, highly recommend!",2021-04-01,positive,0.861,5,0.7773
5480,17336,65,2,Not great quality.,2022-05-09,negative,0.754,1,-0.5096
5481,17336,123,3,Okay overall.,2022-05-23,neutral,0.641,3,0.2263
5482,17342,428,5,"Excellent product, highly recommend!",2025-04-03,positive,0.861,5,0.7773
5483,17342,389,4,Good value for money!,2020-11-15,positive,0.822,5,0.68
5484,17342,24,5,"Excellent product, highly recommend!",2021-12-20,positive,0.861,5,0.7773
5485,17342,114,4,Good value for money!,2022-08-19,positive,0.822,5,0.68
5486,17343,932,5,"Excellent product, highly recommend!",2022-05-11,positive,0.861,5,0.7773
5487,17343,905,5,"Excellent product, highly recommend!",2020-07-25,positive,0.861,5,0.7773
5488,17343,1039,5,"Excellent product, highly recommend!",2020-05-28,positive,0.861,5,0.7773
5489,17343,1006,5,"Excellent product, highly recommend!",2020-11-08,positive,0.861,5,0.7773
5490,17347,277,2,Not great quality.,2021-02-15,negative,0.754,1,-0.5096
5491,17347,902,5,"Excellent product, highly recommend!",2025-06-10,positive,0.861,5,0.7773
5492,17347,966,2,Not great quality.,2020-08-21,negative,0.754,1,-0.5096
5493,17356,464,5,"Excellent product, highly recommend!",2021-11-12,positive,0.861,5,0.7773
5494,17356,406,4,Good value for money!,2024-11-04,positive,0.822,5,0.68
5495,17359,280,5,"Excellent product, highly recommend!",2024-06-20,positive,0.861,5,0.7773
5496,17359,326,5,"Excellent product, highly recommend!",2024-03-25,positive,0.861,5,0.7773
5497,17359,698,4,Good value for money!,2023-12-25,positive,0.822,5,0.68
5498,17367,231,4,Good value for money!,2020-11-05,positive,0.822,5,0.68
5499,17367,1135,4,Good value for money!,2023-07-30,positive,0.822,5,0.68
5500,17372,934,3,Okay overall.,2020-12-16,neutral,0.641,3,0.2263
5501,17372,910,5,"Excellent product, highly recommend!",2021-07-26,positive,0.861,5,0.7773
5502,17373,764,4,Good value for money!,2025-10-19,positive,0.822,5,0.68
5503,17373,796,5,"Excellent product, highly recommend!",2025-08-28,positive,0.861,5,0.7773
5504,17373,487,5,"Excellent product, highly recommend!",2021-05-24,positive,0.861,5,0.7773
5505,17377,545,3,Okay overall.,2022-04-08,neutral,0.641,3,0.2263
5506,17377,889,3,Okay overall.,2022-10-24,neutral,0.641,3,0.2263
5507,17379,265,5,"Excellent product, highly recommend!",2024-05-19,positive,0.861,5,0.7773
5508,17384,1037,1,"Very disappointed, would not buy again.",2024-08-19,negative,0.76,1,-0.5256
5509,17389,775,5,"Excellent product, highly recommend!",2021-06-20,positive,0.861,5,0.7773
5510,17389,877,3,Okay overall.,2023-05-24,neutral,0.641,3,0.2263
5511,17389,1008,5,"Excellent product, highly recommend!",2021-07-17,positive,0.861,5,0.7773
5512,17393,225,1,"Very disappointed, would not buy again.",2020-03-10,negative,0.76,1,-0.5256
5513,17397,514,3,Okay overall.,2020-07-07,neutral,0.641,3,0.2263
5514,17397,856,1,"Very disappointed, would not buy again.",2025-07-13,negative,0.76,1,-0.5256
5515,17403,711,3,Okay overall.,2020-04-17,neutral,0.641,3,0.2263
5516,17403,1110,4,Good value for money!,2022-01-22,positive,0.822,5,0.68
5517,17408,1181,4,Good value for money!,2022-12-30,positive,0.822,5,0.68
5518,17416,903,3,Okay overall.,2023-06-20,neutral,0.641,3,0.2263
5519,17418,995,5,"Excellent product, highly recommend!",2020-09-26,positive,0.861,5,0.7773
5520,17423,946,4,Good value for money!,2023-05-16,positive,0.822,5,0.68
5521,17424,967,1,"Very disappointed, would not buy again.",2020-10-04,negative,0.76,1,-0.5256
5522,17424,934,5,"Excellent product, highly recommend!",2022-02-05,positive,0.861,5,0.7773
5523,17428,921,5,"Excellent product, highly recommend!",2024-07-24,positive,0.861,5,0.7773
5524,17430,1129,4,Good value for money!,2022-09-08,positive,0.822,5,0.68
5525,17430,1015,3,Okay overall.,2020-05-07,neutral,0.641,3,0.2263
5526,17430,623,5,"Excellent product, highly recommend!",2023-09-09,positive,0.861,5,0.7773
5527,17433,939,2,Not great quality.,2020-08-15,negative,0.754,1,-0.5096
5528,17433,445,4,Good value for money!,2021-04-17,positive,0.822,5,0.68
5529,17433,249,1,"Very disappointed, would not buy again.",2024-08-26,negative,0.76,1,-0.5256
5530,17435,992,5,"Excellent product, highly recommend!",2020-02-15,positive,0.861,5,0.7773
5531,17438,400,4,Good value for money!,2024-12-02,positive,0.822,5,0.68
5532,17438,174,1,"Very disappointed, would not buy again.",2024-08-10,negative,0.76,1,-0.5256
5533,17461,676,2,Not great quality.,2021-07-25,negative,0.754,1,-0.5096
5534,17461,813,5,"Excellent product, highly recommend!",2022-09-21,positive,0.861,5,0.7773
5535,17465,740,5,"Excellent product, highly recommend!",2024-09-23,positive,0.861,5,0.7773
5536,17465,783,4,Good value for money!,2024-06-11,positive,0.822,5,0.68
5537,17465,808,3,Okay overall.,2020-03-18,neutral,0.641,3,0.2263
5538,17465,624,4,Good value for money!,2021-06-07,positive,0.822,5,0.68
5539,17467,1065,2,Not great quality.,2025-03-05,negative,0.754,1,-0.5096
5540,17470,908,4,Good value for money!,2021-05-25,positive,0.822,5,0.68
5541,17478,401,3,Okay overall.,2020-07-19,neutral,0.641,3,0.2263
5542,17478,597,4,Good value for money!,2022-03-23,positive,0.822,5,0.68
5543,17480,717,1,"Very disappointed, would not buy again.",2024-05-25,negative,0.76,1,-0.5256
5544,17480,719,5,"Excellent product, highly recommend!",2020-05-21,positive,0.861,5,0.7773
5545,17484,1009,4,Good value for money!,2020-01-29,positive,0.822,5,0.68
5546,17484,979,4,Good value for money!,2020-02-25,positive,0.822,5,0.68
5547,17485,464,4,Good value for money!,2023-02-02,positive,0.822,5,0.68
5548,17487,387,4,Good value for money!,2025-06-21,positive,0.822,5,0.68
5549,17487,964,5,"Excellent product, highly recommend!",2021-06-19,positive,0.861,5,0.7773
5550,17487,545,4,Good value for money!,2021-08-23,positive,0.822,5,0.68
5551,17514,815,4,Good value for money!,2024-08-16,positive,0.822,5,0.68
5552,17515,376,5,"Excellent product, highly recommend!",2021-03-30,positive,0.861,5,0.7773
5553,17522,1051,5,"Excellent product, highly recommend!",2025-02-05,positive,0.861,5,0.7773
5554,17529,385,5,"Excellent product, highly recommend!",2021-08-30,positive,0.861,5,0.7773
5555,17545,1093,5,"Excellent product, highly recommend!",2022-12-17,positive,0.861,5,0.7773
5556,17551,538,3,Okay overall.,2024-12-17,neutral,0.641,3,0.2263
5557,17561,121,5,"Excellent product, highly recommend!",2020-08-19,positive,0.861,5,0.7773
5558,17561,27,5,"Excellent product, highly recommend!",2023-11-07,positive,0.861,5,0.7773
5559,17561,74,4,Good value for money!,2024-12-26,positive,0.822,5,0.68
5560,17565,1164,5,"Excellent product, highly recommend!",2021-08-28,positive,0.861,5,0.7773
5561,17567,252,5,"Excellent product, highly recommend!",2021-05-02,positive,0.861,5,0.7773
5562,17567,447,5,"Excellent product, highly recommend!",2020-01-07,positive,0.861,5,0.7773
5563,17567,201,5,"Excellent product, highly recommend!",2021-01-29,positive,0.861,5,0.7773
5564,17570,469,5,"Excellent product, highly recommend!",2024-04-24,positive,0.861,5,0.7773
5565,17577,770,5,"Excellent product, highly recommend!",2023-11-25,positive,0.861,5,0.7773
5566,17584,230,5,"Excellent product, highly recommend!",2023-05-09,positive,0.861,5,0.7773
5567,17589,859,4,Good value for money!,2022-05-10,positive,0.822,5,0.68
5568,17590,819,3,Okay overall.,2023-11-19,neutral,0.641,3,0.2263
5569,17603,904,4,Good value for money!,2023-10-09,positive,0.822,5,0.68
5570,17610,31,5,"Excellent product, highly recommend!",2025-10-22,positive,0.861,5,0.7773
5571,17621,1018,5,"Excellent product, highly recommend!",2020-07-11,positive,0.861,5,0.7773
5572,17621,1169,4,Good value for money!,2022-08-30,positive,0.822,5,0.68
5573,17640,1093,5,"Excellent product, highly recommend!",2025-07-03,positive,0.861,5,0.7773
5574,17642,111,4,Good value for money!,2022-12-13,positive,0.822,5,0.68
5575,17642,142,3,Okay overall.,2023-12-30,neutral,0.641,3,0.2263
5576,17642,916,5,"Excellent product, highly recommend!",2024-06-13,positive,0.861,5,0.7773
5577,17643,548,4,Good value for money!,2024-03-23,positive,0.822,5,0.68
5578,17644,799,5,"Excellent product, highly recommend!",2021-04-23,positive,0.861,5,0.7773
5579,17644,963,4,Good value for money!,2022-02-13,positive,0.822,5,0.68
5580,17644,717,4,Good value for money!,2025-08-22,positive,0.822,5,0.68
5581,17646,478,4,Good value for money!,2025-03-18,positive,0.822,5,0.68
5582,17646,372,2,Not great quality.,2024-05-05,negative,0.754,1,-0.5096
5583,17652,578,4,Good value for money!,2021-06-08,positive,0.822,5,0.68
5584,17685,824,3,Okay overall.,2022-01-28,neutral,0.641,3,0.2263
5585,17685,687,5,"Excellent product, highly recommend!",2020-08-07,positive,0.861,5,0.7773
5586,17685,806,5,"Excellent product, highly recommend!",2021-10-10,positive,0.861,5,0.7773
5587,17687,790,4,Good value for money!,2024-05-14,positive,0.822,5,0.68
5588,17703,630,5,"Excellent product, highly recommend!",2024-08-13,positive,0.861,5,0.7773
5589,17740,725,4,Good value for money!,2023-12-06,positive,0.822,5,0.68
5590,17754,762,4,Good value for money!,2022-04-06,positive,0.822,5,0.68
5591,17754,485,3,Okay overall.,2025-03-30,neutral,0.641,3,0.2263
5592,17754,383,5,"Excellent product, highly recommend!",2020-12-27,positive,0.861,5,0.7773
5593,17756,189,5,"Excellent product, highly recommend!",2024-01-08,positive,0.861,5,0.7773
5594,17756,314,5,"Excellent product, highly recommend!",2022-09-08,positive,0.861,5,0.7773
5595,17762,444,5,"Excellent product, highly recommend!",2024-05-01,positive,0.861,5,0.7773
5596,17762,1161,4,Good value for money!,2023-09-04,positive,0.822,5,0.68
5597,17771,1043,3,Okay overall.,2025-08-25,neutral,0.641,3,0.2263
5598,17776,233,5,"Excellent product, highly recommend!",2020-09-13,positive,0.861,5,0.7773
5599,17776,456,4,Good value for money!,2023-01-06,positive,0.822,5,0.68
5600,17781,665,4,Good value for money!,2020-09-08,positive,0.822,5,0.68
5601,17781,259,4,Good value for money!,2021-11-24,positive,0.822,5,0.68
5602,17781,576,4,Good value for money!,2024-04-22,positive,0.822,5,0.68
5603,17781,953,2,Not great quality.,2025-04-25,negative,0.754,1,-0.5096
5604,17781,582,4,Good value for money!,2022-12-12,positive,0.822,5,0.68
5605,17783,502,4,Good value for money!,2025-04-12,positive,0.822,5,0.68
5606,17786,823,5,"Excellent product, highly recommend!",2024-03-06,positive,0.861,5,0.7773
5607,17786,839,1,"Very disappointed, would not buy again.",2023-04-12,negative,0.76,1,-0.5256
5608,17788,752,5,"Excellent product, highly recommend!",2023-11-14,positive,0.861,5,0.7773
5609,17792,369,5,"Excellent product, highly recommend!",2024-06-02,positive,0.861,5,0.7773
5610,17792,1144,5,"Excellent product, highly recommend!",2022-07-15,positive,0.861,5,0.7773
5611,17792,1162,4,Good value for money!,2021-06-09,positive,0.822,5,0.68
5612,17794,248,2,Not great quality.,2022-02-06,negative,0.754,1,-0.5096
5613,17794,776,4,Good value for money!,2024-03-22,positive,0.822,5,0.68
5614,17794,633,4,Good value for money!,2022-10-15,positive,0.822,5,0.68
5615,17803,884,4,Good value for money!,2021-04-30,positive,0.822,5,0.68
5616,17803,5,4,Good value for money!,2023-01-03,positive,0.822,5,0.68
5617,17812,526,5,"Excellent product, highly recommend!",2024-12-30,positive,0.861,5,0.7773
5618,17812,965,4,Good value for money!,2023-09-30,positive,0.822,5,0.68
5619,17812,378,3,Okay overall.,2024-05-30,neutral,0.641,3,0.2263
5620,17819,9,5,"Excellent product, highly recommend!",2023-10-16,positive,0.861,5,0.7773
5621,17819,1015,4,Good value for money!,2024-10-03,positive,0.822,5,0.68
5622,17819,932,1,"Very disappointed, would not buy again.",2021-12-21,negative,0.76,1,-0.5256
5623,17821,529,5,"Excellent product, highly recommend!",2024-01-21,positive,0.861,5,0.7773
5624,17822,1180,2,Not great quality.,2020-05-04,negative,0.754,1,-0.5096
5625,17824,566,4,Good value for money!,2025-07-27,positive,0.822,5,0.68
5626,17828,369,4,Good value for money!,2023-05-12,positive,0.822,5,0.68
5627,17828,1135,4,Good value for money!,2024-06-17,positive,0.822,5,0.68
5628,17831,277,4,Good value for money!,2022-09-10,positive,0.822,5,0.68
5629,17831,328,5,"Excellent product, highly recommend!",2025-04-10,positive,0.861,5,0.7773
5630,17833,462,5,"Excellent product, highly recommend!",2021-06-15,positive,0.861,5,0.7773
5631,17833,1157,5,"Excellent product, highly recommend!",2025-04-04,positive,0.861,5,0.7773
5632,17838,265,5,"Excellent product, highly recommend!",2024-09-15,positive,0.861,5,0.7773
5633,17838,589,4,Good value for money!,2025-09-19,positive,0.822,5,0.68
5634,17839,438,3,Okay overall.,2020-09-08,neutral,0.641,3,0.2263
5635,17842,805,4,Good value for money!,2020-12-19,positive,0.822,5,0.68
5636,17842,730,5,"Excellent product, highly recommend!",2021-12-18,positive,0.861,5,0.7773
5637,17854,268,5,"Excellent product, highly recommend!",2023-02-13,positive,0.861,5,0.7773
5638,17856,323,5,"Excellent product, highly recommend!",2022-02-24,positive,0.861,5,0.7773
5639,17857,891,5,"Excellent product, highly recommend!",2023-07-17,positive,0.861,5,0.7773
5640,17860,428,4,Good value for money!,2025-01-15,positive,0.822,5,0.68
5641,17860,437,5,"Excellent product, highly recommend!",2024-10-31,positive,0.861,5,0.7773
5642,17860,976,4,Good value for money!,2024-01-13,positive,0.822,5,0.68
5643,17870,1082,5,"Excellent product, highly recommend!",2022-07-14,positive,0.861,5,0.7773
5644,17870,678,4,Good value for money!,2020-08-09,positive,0.822,5,0.68
5645,17872,208,5,"Excellent product, highly recommend!",2021-05-08,positive,0.861,5,0.7773
5646,17872,207,5,"Excellent product, highly recommend!",2022-01-30,positive,0.861,5,0.7773
5647,17884,117,5,"Excellent product, highly recommend!",2022-08-09,positive,0.861,5,0.7773
5648,17902,792,4,Good value for money!,2025-01-26,positive,0.822,5,0.68
5649,17915,1182,4,Good value for money!,2021-03-12,positive,0.822,5,0.68
5650,17924,514,5,"Excellent product, highly recommend!",2024-12-09,positive,0.861,5,0.7773
5651,17924,1066,4,Good value for money!,2022-05-09,positive,0.822,5,0.68
5652,17924,1072,5,"Excellent product, highly recommend!",2025-03-03,positive,0.861,5,0.7773
5653,17925,619,3,Okay overall.,2022-12-09,neutral,0.641,3,0.2263
5654,17925,548,5,"Excellent product, highly recommend!",2020-01-04,positive,0.861,5,0.7773
5655,17925,583,5,"Excellent product, highly recommend!",2020-01-28,positive,0.861,5,0.7773
5656,17937,812,5,"Excellent product, highly recommend!",2024-12-11,positive,0.861,5,0.7773
5657,17937,409,2,Not great quality.,2021-12-02,negative,0.754,1,-0.5096
5658,17939,1195,5,"Excellent product, highly recommend!",2025-02-18,positive,0.861,5,0.7773
5659,17939,612,5,"Excellent product, highly recommend!",2022-06-18,positive,0.861,5,0.7773
5660,17939,602,5,"Excellent product, highly recommend!",2020-03-10,positive,0.861,5,0.7773
5661,17948,474,4,Good value for money!,2021-09-03,positive,0.822,5,0.68
5662,17954,483,4,Good value for money!,2022-12-20,positive,0.822,5,0.68
5663,17967,921,5,"Excellent product, highly recommend!",2022-10-02,positive,0.861,5,0.7773
5664,17977,1065,5,"Excellent product, highly recommend!",2021-08-19,positive,0.861,5,0.7773
5665,17985,14,4,Good value for money!,2021-06-13,positive,0.822,5,0.68
5666,17985,1000,3,Okay overall.,2020-12-24,neutral,0.641,3,0.2263
5667,17985,552,4,Good value for money!,2023-12-01,positive,0.822,5,0.68
5668,17985,794,2,Not great quality.,2024-04-03,negative,0.754,1,-0.5096
5669,17985,319,2,Not great quality.,2021-07-22,negative,0.754,1,-0.5096
5670,17989,740,3,Okay overall.,2024-08-05,neutral,0.641,3,0.2263
5671,18002,358,4,Good value for money!,2020-05-01,positive,0.822,5,0.68
5672,18002,462,3,Okay overall.,2024-04-29,neutral,0.641,3,0.2263
5673,18016,240,4,Good value for money!,2023-10-25,positive,0.822,5,0.68
5674,18018,345,5,"Excellent product, highly recommend!",2020-04-11,positive,0.861,5,0.7773
5675,18033,909,1,"Very disappointed, would not buy again.",2020-03-16,negative,0.76,1,-0.5256
5676,18034,1063,3,Okay overall.,2023-01-13,neutral,0.641,3,0.2263
5677,18034,213,4,Good value for money!,2022-08-13,positive,0.822,5,0.68
5678,18037,1145,5,"Excellent product, highly recommend!",2022-08-01,positive,0.861,5,0.7773
5679,18041,261,5,"Excellent product, highly recommend!",2024-04-22,positive,0.861,5,0.7773
5680,18042,851,3,Okay overall.,2023-06-25,neutral,0.641,3,0.2263
5681,18042,1030,4,Good value for money!,2020-09-29,positive,0.822,5,0.68
5682,18043,337,4,Good value for money!,2021-07-06,positive,0.822,5,0.68
5683,18044,1016,4,Good value for money!,2024-08-25,positive,0.822,5,0.68
